Source path,Class name,Line count,Method count,Field count,WMC,LCOM4,TCC,CBO,Maintainability index
src/main/java/org/openrewrite/mainframe/cobol/tree/Space.java,org.openrewrite.mainframe.cobol.tree.Space,595,8,5,26,1,0.4642857142857143,3,44.699125198704834
src/main/java/org/openrewrite/mainframe/controlm/Assertions.java,org.openrewrite.mainframe.controlm.Assertions,27,4,0,4,2,0.0,6,70.28203996306338
src/main/java/org/openrewrite/mainframe/controlm/ControlMIsoVisitor.java,org.openrewrite.mainframe.controlm.ControlMIsoVisitor,73,14,0,14,14,0.0,16,74.47547895516946
src/main/java/org/openrewrite/mainframe/controlm/ControlMLineReader.java,org.openrewrite.mainframe.controlm.ControlMLineReader,96,2,0,20,1,0.0,5,41.55599575741063
src/main/java/org/openrewrite/mainframe/controlm/ControlMParser.java,org.openrewrite.mainframe.controlm.ControlMParser,87,4,0,5,4,0.0,22,53.47290090732428
src/main/java/org/openrewrite/mainframe/controlm/ControlMParsingException.java,org.openrewrite.mainframe.controlm.ControlMParsingException,10,1,1,1,1,1.0,1,68.58910133025125
src/main/java/org/openrewrite/mainframe/controlm/ControlMVisitor.java,org.openrewrite.mainframe.controlm.ControlMVisitor,149,17,0,24,2,0.0,12,62.53350785405999
src/main/java/org/openrewrite/mainframe/controlm/internal/ControlMParserVisitor.java,org.openrewrite.mainframe.controlm.internal.ControlMParserVisitor,677,50,6,75,5,0.0024489795918367346,62,59.441241179090355
src/main/java/org/openrewrite/mainframe/controlm/internal/ControlMPrinter.java,org.openrewrite.mainframe.controlm.internal.ControlMPrinter,193,21,2,31,1,0.004761904761904762,18,64.30389923978736
src/main/java/org/openrewrite/mainframe/controlm/internal/grammar/ControlMLexer.java,org.openrewrite.mainframe.controlm.internal.grammar.ControlMLexer,875,12,109,12,12,0.0,2,43.772625029896616
src/main/java/org/openrewrite/mainframe/controlm/internal/grammar/ControlMParser.java,org.openrewrite.mainframe.controlm.internal.grammar.ControlMParser,3020,52,141,168,11,0.01282051282051282,48,42.94065112309512
src/main/java/org/openrewrite/mainframe/controlm/internal/grammar/ControlMParserBaseListener.java,org.openrewrite.mainframe.controlm.internal.grammar.ControlMParserBaseListener,538,88,0,88,88,0.0,1,82.71318580112634
src/main/java/org/openrewrite/mainframe/controlm/internal/grammar/ControlMParserBaseVisitor.java,org.openrewrite.mainframe.controlm.internal.grammar.ControlMParserBaseVisitor,306,42,0,42,42,0.0,2,74.72811295194552
src/main/java/org/openrewrite/mainframe/controlm/internal/grammar/ControlMParserListener.java,org.openrewrite.mainframe.controlm.internal.grammar.ControlMParserListener,427,84,0,84,84,0.0,1,84.46159715026782
src/main/java/org/openrewrite/mainframe/controlm/internal/grammar/ControlMParserVisitor.java,org.openrewrite.mainframe.controlm.internal.grammar.ControlMParserVisitor,262,42,0,42,42,0.0,1,82.52226131886597
src/main/java/org/openrewrite/mainframe/controlm/tree/ControlM.java,org.openrewrite.mainframe.controlm.tree.ControlM,400,5,0,5,4,0.0,2,50.5875349307136
src/main/java/org/openrewrite/mainframe/controlm/tree/ControlMLeftPadded.java,org.openrewrite.mainframe.controlm.tree.ControlMLeftPadded,44,4,3,7,3,0.16666666666666666,3,65.76626147648716
src/main/java/org/openrewrite/mainframe/controlm/tree/Space.java,org.openrewrite.mainframe.controlm.tree.Space,125,8,5,26,1,0.4642857142857143,3,59.52079800473295
src/main/java/org/openrewrite/mainframe/jcl/Assertions.java,org.openrewrite.mainframe.jcl.Assertions,42,6,0,6,2,0.0,6,69.33808607767975
